273.84,4
119.17,4
380.82,4
199.7,4
432.12,4
457.16,4
74.39,4
258.61,4
398.63,4
447.67,4
53.7,4
432.22,4
35.03,4
143.79,4
173.06,4
56.17,4
327.07,4
408.77,4
160.21,4
61.05,4
268.27,4
237.7,4
312.24,4
356.15,4
291.9,4
261.12,4
521.38,4
982.98,4
807.12,4
733.92,4
635.77,4
753.9,4
813.36,4
735.49,4
984.73,4
636.83,4
597.12,4
642.26,4
963.63,4
940.72,4
861.15,4
922.39,4
602.47,4
944.59,4
660.41,4
976.91,4
684.77,4
928.07,4
600.46,4
959.9,4
744.55,4
954.63,4
580.96,4
531.75,4
771.71,4
630.66,4
901.63,4
596.49,4
871.21,4
696.87,4
815.36,4
777.35,4
625.03,4
855.13,4
926.04,4
900.0,4
626.67,4
688.8,4
632.29,4
504.53,4
753.73,4
718.85,4
710.04,4
648.94,4
959.06,4
935.42,4
680.43,4
558.93,4
558.31,4
952.91,4
726.56,4
548.57,4
858.11,4
603.7,4
689.06,4
995.08,4
673.23,4
804.06,4
818.88,4
987.94,4
881.28,4
717.89,4
772.31,4
811.72,4
592.09,4
671.77,4
886.51,4
570.06,4
706.39,4
568.67,4
866.4,4
776.63,4
756.73,4
821.96,4
790.89,4
587.99,4
964.1,4
604.15,4
992.27,4
877.93,4
676.99,4
739.43,4
949.72,4
872.24,4
796.36,4
528.73,4
966.21,4
580.25,4
745.23,4
748.59,4
617.33,4
729.45,4
901.15,4
935.06,4
918.98,4
632.06,4
645.98,4
506.05,4
602.27,4
684.35,4
740.68,4
531.82,4
753.55,4
777.95,4
565.16,4
893.56,4
698.06,4
743.21,4
611.18,4
513.49,4
938.81,4
647.37,4
761.73,4
562.81,4
653.26,4
777.65,4
664.26,4
671.89,4
863.76,4
880.52,4
821.68,4
795.99,4
866.54,4
502.31,4
642.27,4
924.95,4
615.28,4
994.25,4
898.0,4
666.65,4
832.11,4
899.58,4
604.85,4
835.76,4
741.94,4
842.42,4
646.51,4
908.42,4
642.41,4
929.29,4
661.42,4
713.6,4
982.74,4
879.9,4
668.44,4
998.24,4
750.37,4
677.53,4
903.52,4
963.14,4
574.54,4
941.34,4
756.83,4
695.71,4
881.96,4
575.93,4
883.38,4
838.84,4
679.51,4
713.78,4
779.33,4
615.71,4
974.86,4
593.52,4
946.57,4
702.45,4
804.35,4
944.87,4
506.55,4
614.7,4
616.24,4
646.98,4
703.15,4
717.48,4
844.04,4
535.38,4
827.26,4
988.13,4
676.6,4
525.44,4
576.93,4
882.47,4
656.58,4
924.56,4
603.6,4
640.82,4
812.77,4
945.54,4
699.77,4
676.65,4
994.88,4
567.6,4
630.25,4
994.85,4
821.81,4
893.7,4
791.13,4
570.94,4
679.79,4
697.07,4
780.64,4
588.37,4
637.85,4
610.27,4
647.98,4
555.89,4
862.83,4
608.58,4
812.75,4
973.9,4
892.66,4
582.85,4
903.16,4
937.77,4
501.9,4
552.62,4
565.55,4
672.82,4
870.1,4
613.35,4
783.1,4
505.22,4
672.97,4
963.89,4
674.36,4
592.19,4
884.16,4
723.15,4
715.74,4
594.53,4
816.25,4
717.35,4
906.6,4
932.98,4
629.43,4
565.5,4
924.24,4
958.67,4
900.86,4
912.37,4
983.44,4
952.88,4
829.15,4
999.74,4
583.0,4
619.04,4
663.43,4
589.32,4
886.91,4
921.23,4
797.17,4
723.74,4
955.92,4
966.37,4
917.97,4
591.61,4
561.16,4
830.57,4
866.05,4
728.56,4
729.48,4
611.6,4
893.17,4
583.38,4
716.07,4
946.95,4
683.59,4
913.64,4
985.97,4
569.23,4
841.18,4
967.77,4
584.48,4
870.86,4
754.43,4
500.82,4
913.88,4
867.95,4
884.22,4
726.28,4
988.28,4
581.44,4
504.32,4
593.99,4
510.25,4
665.34,4
610.45,4
576.34,4
937.27,4
732.03,4
801.64,4
781.97,4
722.09,4
661.16,4
988.89,4
610.58,4
948.75,4
669.98,4
630.15,4
805.11,4
727.03,4
500.27,4
971.97,4
972.51,4
505.37,4
569.1,4
578.36,4
538.42,4
930.17,4
897.33,4
575.42,4
819.82,4
584.18,4
933.61,4
593.2,4
831.08,4
897.87,4
619.39,4
869.03,4
699.21,4
581.51,4
637.03,4
539.61,4
643.49,4
968.63,4
720.88,4
832.01,4
768.83,4
508.86,4
771.03,4
766.36,4
677.88,4
978.98,4
837.65,4
741.37,4
865.04,4
833.93,4
589.58,4
653.57,4
713.16,4
725.54,4
623.0,4
940.79,4
990.71,4
835.73,4
928.1,4
831.06,4
888.7,4
853.54,4
956.27,4
996.48,4
747.05,4
878.57,4
687.02,4
890.06,4
917.49,4
552.54,4
707.82,4
554.81,4
863.67,4
927.94,4
915.59,4
856.27,4
853.87,4
694.43,4
649.53,4
892.56,4
888.19,4
673.91,4
789.64,4
644.32,4
654.88,4
685.39,4
923.14,4
895.79,4
869.07,4
519.05,4
619.76,4
783.52,4
700.11,4
648.84,4
584.48,4
641.15,4
689.48,4
980.12,4
997.9,4
644.12,4
628.76,4
992.29,4
823.68,4
576.26,4
539.59,4
651.2,4
962.8,4
995.58,4
785.11,4
745.61,4
803.43,4
717.3,4
874.52,4
640.99,4
675.95,4
711.11,4
993.87,4
852.56,4
659.96,4
892.03,4
697.58,4
504.59,4
897.71,4
580.71,4
800.4,4
973.32,4
916.83,4
927.6,4
706.33,4
781.52,4
770.82,4
785.22,4
632.54,4
545.58,4
514.08,4
987.69,4
923.44,4
673.21,4
921.18,4
807.1,4
998.83,4
903.77,4
563.38,4
607.94,4
711.52,4
956.31,4
862.31,4
949.89,4
542.89,4
718.96,4
960.31,4
958.58,4
625.04,4
829.8,4
966.61,4
675.33,4
818.7,4
722.75,4
861.63,4
535.17,4
869.43,4
951.27,4
685.38,4
757.5,4
682.1,4
546.5,4
980.14,4
676.04,4
584.44,4
912.97,4
792.37,4
786.38,4
561.19,4
562.01,4
955.81,4
825.03,4
912.01,4
809.13,4
960.88,4
561.97,4
987.67,4
816.34,4
946.8,4
588.99,4
850.56,4
505.89,4
937.88,4
681.55,4
825.72,4
850.73,4
719.56,4
819.64,4
602.78,4
807.97,4
694.94,4
882.18,4
694.81,4
997.52,4
631.86,4
883.08,4
649.28,4
723.01,4
652.93,4
695.08,4
804.22,4
725.54,4
632.05,4
714.25,4
820.55,4
823.09,4
741.45,4
688.45,4
580.77,4
739.42,4
552.8,4
944.38,4
514.54,4
709.72,4
905.67,4
886.87,4
926.42,4
601.69,4
909.31,4
606.3,4
568.68,4
645.28,4
636.05,4
881.61,4
870.92,4
872.53,4
848.39,4
637.07,4
704.63,4
674.57,4
617.14,4
975.77,4
786.11,4
522.42,4
881.18,4
916.86,4
820.92,4
568.48,4
779.26,4
724.27,4
645.15,4
936.56,4
542.05,4
531.67,4
543.86,4
623.2,4
975.22,4
929.08,4
589.69,4
954.73,4
663.27,4
936.5,4
533.21,4
528.02,4
750.35,4
916.08,4
537.88,4
978.09,4
804.89,4
911.4,4
983.34,4
863.71,4
596.6,4
771.79,4
887.62,4
557.76,4
982.3,4
975.04,4
710.27,4
762.29,4
746.39,4
537.64,4
615.1,4
641.15,4
902.39,4
641.4,4
763.21,4
617.87,4
796.36,4
708.88,4
956.31,4
628.78,4
954.31,4
650.11,4
527.8,4
597.67,4
580.53,4
847.41,4
845.73,4
620.21,4
782.32,4
913.95,4
879.58,4
809.89,4
528.49,4
596.23,4
836.02,4
552.75,4
758.96,4
781.75,4
507.01,4
579.15,4
982.94,4
525.43,4
689.08,4
741.89,4
581.46,4
706.79,4
856.7,4
800.9,4
538.01,4
548.09,4
522.1,4
595.0,4
597.96,4
620.69,4
584.74,4
908.71,4
789.51,4
979.54,4
836.97,4
696.87,4
645.64,4
984.06,4
732.66,4
564.15,4
818.13,4
720.0,4
972.37,4
727.03,4
948.49,4
991.29,4
547.22,4
901.48,4
857.44,4
944.77,4
627.8,4
753.86,4
994.79,4
535.0,4
536.96,4
651.67,4
995.95,4
500.76,4
620.45,4
682.79,4
856.19,4
747.48,4
553.2,4
679.92,4
974.56,4
996.11,4
673.65,4
538.99,4
963.94,4
858.05,4
773.19,4
652.4,4
562.6,4
757.86,4
710.33,4
542.07,4
643.03,4
966.85,4
859.88,4
605.74,4
679.33,4
975.58,4
578.48,4
547.33,4
546.35,4
661.51,4
596.27,4
510.1,4
962.48,4
967.69,4
703.67,4
892.96,4
863.51,4
682.54,4
596.02,4
637.55,4
577.47,4
533.16,4
883.15,4
700.37,4
904.79,4
800.37,4
880.23,4
639.4,4
804.07,4
725.84,4
806.13,4
847.08,4
531.79,4
862.65,4
534.72,4
891.74,4
917.76,4
746.86,4
950.25,4
997.69,4
921.97,4
890.95,4
542.23,4
896.74,4
777.59,4
979.85,4
509.6,4
967.75,4
989.78,4
562.21,4
873.43,4
783.29,4
882.66,4
687.6,4
624.53,4
852.99,4
629.54,4
578.3,4
604.34,4
612.28,4
690.88,4
593.6,4
739.2,4
592.04,4
941.51,4
959.25,4
592.87,4
959.07,4
770.73,4
683.81,4
761.53,4
871.17,4
550.1,4
543.04,4
586.02,4
844.99,4
746.7,4
838.12,4
844.2,4
582.74,4
797.89,4
519.43,4
816.23,4
690.26,4
608.94,4
780.1,4
973.3,4
564.83,4
679.03,4
902.61,4
820.9,4
875.6,4
590.63,4
882.51,4
652.97,4
994.14,4
877.79,4
652.57,4
690.12,4
543.83,4
933.49,4
608.72,4
668.79,4
628.15,4
690.38,4
507.33,4
897.2,4
548.87,4
842.94,4
970.86,4
963.51,4
996.46,4
768.29,4
767.34,4
552.74,4
690.33,4
807.09,4
847.66,4
736.43,4
890.39,4
837.14,4
977.28,4
880.08,4
836.73,4
601.19,4
645.24,4
945.94,4
743.74,4
866.27,4
547.55,4
981.83,4
907.45,4
739.37,4
705.52,4
863.06,4
584.27,4
808.61,4
623.98,4
501.62,4
507.54,4
591.65,4
757.16,4
804.38,4
740.48,4
546.72,4
755.82,4
538.83,4
655.71,4
596.58,4
671.34,4
713.41,4
994.05,4
919.1,4
724.62,4
629.81,4
551.74,4
920.14,4
925.92,4
846.32,4
826.04,4
673.64,4
504.02,4
718.56,4
841.51,4
735.56,4
737.76,4
565.13,4
593.24,4
708.23,4
724.14,4
686.88,4
701.25,4
653.64,4
669.99,4
872.67,4
503.46,4
721.23,4
852.33,4
774.86,4
759.57,4
979.05,4
802.87,4
686.81,4
930.99,4
781.31,4
613.35,4
669.46,4
854.35,4
513.24,4
634.18,4
888.01,4
933.04,4
565.21,4
806.68,4
710.23,4
960.84,4
726.0,4
904.98,4
679.97,4
591.91,4
929.71,4
572.7,4
818.0,4
528.57,4
501.09,4
758.05,4
808.01,4
627.23,4
948.48,4
682.73,4
855.45,4
706.67,4
842.09,4
634.87,4
968.56,4
812.21,4
882.94,4
695.6,4
603.92,4
855.89,4
949.88,4
946.63,4
617.1,4
559.36,4
854.63,4
607.1,4
986.63,4
914.02,4
735.86,4
832.19,4
786.45,4
542.3,4
886.24,4
819.15,4
873.97,4
580.97,4
954.17,4
596.15,4
826.88,4
935.28,4
685.03,4
968.08,4
515.11,4
925.23,4
529.02,4
643.23,4
538.68,4
942.52,4
538.3,4
994.61,4
715.57,4
928.39,4
955.62,4
633.64,4
754.8,4
671.6,4
852.26,4
848.16,4
728.01,4
618.77,4
811.44,4
927.91,4
725.32,4
752.68,4
859.55,4
537.9,4
572.32,4
845.01,4
821.21,4
646.75,4
596.6,4
550.77,4
804.17,4
667.18,4
537.1,4
613.46,4
907.99,4
974.6,4
985.28,4
844.89,4
678.6,4
718.47,4
975.24,4
624.4,4
896.62,4
531.11,4
681.83,4
896.0,4
767.89,4
901.32,4
691.56,4
974.16,4
859.88,4
906.47,4
786.21,4
815.49,4
732.49,4
949.94,4
713.26,4
800.55,4
583.63,4
521.3,4
553.63,4
647.09,4
927.55,4
812.77,4
684.47,4
800.41,4
923.98,4
574.51,4
988.05,4
786.24,4
727.95,4
636.17,4
712.45,4
912.44,4
759.13,4
561.26,4
530.38,4
992.34,4
963.95,4
907.02,4
574.66,4
530.32,4
851.6,4
711.57,4
885.91,4
917.88,4
812.1,4
987.51,4
527.41,4
506.83,4
793.85,4
618.15,4
719.28,4
614.81,4
799.26,4
947.32,4
932.16,4
792.37,4
805.91,4
646.7,4
677.39,4
603.1,4
517.98,4
943.84,4
534.06,4
660.89,4
930.54,4
654.07,4
875.33,4
854.73,4
979.71,4
886.37,4
704.36,4
886.8,4
543.15,4
736.0,4
752.43,4
563.19,4
822.16,4
661.46,4
595.26,4
638.96,4
718.67,4
929.19,4
801.38,4
651.75,4
982.02,4
811.03,4
779.93,4
957.56,4
618.86,4
737.07,4
977.98,4
888.9,4
945.89,4
974.62,4
849.8,4
657.38,4
834.34,4
784.6,4
900.78,4
732.51,4
932.8,4
610.52,4
710.89,4
554.73,4
657.15,4
838.98,4
587.56,4
759.38,4
552.92,4
540.81,4
508.07,4
505.94,4
738.26,4
904.37,4
995.84,4
689.22,4
760.99,4
735.04,4
749.93,4
583.3,4
693.54,4
889.18,4
521.71,4
844.8,4
915.48,4
501.77,4
558.23,4
537.34,4
539.81,4
679.23,4
542.35,4
766.35,4
714.68,4
529.13,4
963.54,4
525.67,4
709.0,4
664.46,4
599.47,4
885.34,4
960.36,4
781.22,4
955.31,4
651.83,4
516.72,4
544.25,4
603.64,4
636.71,4
995.89,4
515.78,4
818.64,4
817.25,4
651.03,4
647.74,4
651.33,4
933.62,4
879.18,4
580.84,4
742.16,4
690.79,4
887.15,4
517.02,4
506.34,4
564.87,4
998.44,4
680.34,4
605.47,4
728.76,4
728.73,4
969.13,4
596.47,4
653.41,4
796.38,4
697.91,4
713.37,4
866.69,4
705.18,4
726.77,4
550.04,4
771.13,4
798.15,4
834.93,4
967.32,4
662.23,4
786.49,4
687.18,4
794.31,4
931.4,4
602.75,4
938.57,4
768.49,4
688.03,4
614.75,4
931.75,4
717.57,4
547.22,4
877.77,4
562.38,4
520.45,4
866.2,4
794.44,4
689.93,4
640.03,4
886.78,4
552.27,4
778.57,4
584.67,4
805.49,4
935.15,4
744.34,4
804.54,4
951.92,4
652.88,4
853.88,4
929.46,4
853.56,4
575.69,4
914.7,4
574.76,4
685.37,4
622.24,4
874.37,4
865.82,4
981.39,4
918.57,4
974.56,4
848.28,4
567.03,4
721.36,4
583.31,4
919.36,4
858.21,4
837.8,4
578.41,4
748.44,4
880.06,4
916.44,4
820.44,4
827.26,4
682.4,4
890.74,4
671.92,4
692.32,4
890.12,4
974.32,4
755.98,4
705.44,4
783.49,4
923.56,4
769.72,4
748.73,4
957.13,4
698.07,4
520.56,4
630.13,4
716.71,4
544.38,4
702.63,4
634.63,4
729.42,4
539.4,4
853.18,4
601.02,4
603.98,4
848.17,4
506.7,4
677.19,4
510.85,4
697.84,4
577.35,4
658.62,4
946.67,4
515.16,4
681.08,4
592.04,4
595.94,4
596.26,4
754.49,4
684.47,4
533.92,4
972.87,4
632.16,4
825.28,4
875.12,4
962.43,4
904.05,4
641.63,4
847.99,4
883.61,4
999.47,4
837.35,4
731.42,4
781.84,4
577.75,4
957.46,4
814.12,4
858.19,4
593.6,4
866.58,4
636.5,4
646.55,4
502.99,4
949.33,4
930.16,4
664.88,4
600.11,4
955.09,4
775.14,4
731.71,4
680.73,4
875.33,4
698.58,4
726.73,4
843.33,4
911.64,4
801.37,4
996.67,4
998.29,4
619.36,4
572.85,4
519.32,4
983.34,4
779.86,4
843.08,4
975.4,4
971.65,4
833.61,4
701.85,4
774.22,4
631.87,4
592.76,4
746.59,4
812.02,4
502.07,4
537.01,4
542.47,4
996.29,4
810.41,4
535.89,4
766.85,4
636.9,4
794.17,4
518.48,4
613.9,4
919.06,4
920.92,4
695.22,4
954.89,4
911.93,4
987.32,4
848.43,4
724.22,4
648.18,4
884.52,4
934.94,4
880.67,4
561.26,4
960.11,4
963.47,4
588.13,4
764.36,4
574.4,4
848.45,4
682.74,4
710.3,4
993.98,4
965.38,4
910.39,4
627.24,4
916.38,4
951.79,4
996.35,4
695.21,4
836.45,4
775.15,4
872.6,4
763.81,4
988.7,4
729.17,4
821.46,4
841.36,4
841.8,4
592.14,4
651.74,4
854.32,4
555.47,4
794.94,4
962.92,4
735.92,4
878.38,4
960.46,4
765.14,4
721.0,4
542.28,4
924.14,4
637.34,4
663.42,4
555.46,4
972.59,4
903.38,4
597.75,4
661.05,4
665.19,4
625.07,4
579.34,4
874.16,4
507.52,4
851.4,4
576.71,4
883.85,4
603.77,4
841.29,4
698.01,4
794.22,4
788.56,4
567.52,4
902.79,4
597.52,4
771.22,4
792.52,4
703.12,4
650.91,4
525.96,4
923.03,4
900.71,4
623.9,4
955.6,4
571.97,4
696.6,4
905.36,4
583.77,4
507.96,4
697.7,4
582.31,4
507.26,4
954.35,4
506.55,4
895.37,4
549.87,4
934.99,4
657.22,4
719.45,4
966.97,4
776.26,4
907.94,4
939.37,4
616.33,4
524.87,4
890.45,4
670.75,4
590.03,4
916.6,4
725.0,4
871.12,4
779.16,4
686.89,4
776.49,4
637.82,4
899.52,4
917.42,4
671.0,4
550.07,4
865.03,4
892.32,4
868.51,4
897.63,4
540.68,4
883.57,4
818.44,4
636.73,4
951.66,4
916.4,4
890.34,4
952.15,4
995.14,4
699.51,4
802.68,4
778.83,4
623.25,4
814.85,4
945.82,4
806.51,4
977.73,4
746.72,4
822.82,4
941.75,4
652.54,4
944.59,4
926.86,4
778.33,4
704.61,4
867.78,4
583.84,4
502.71,4
660.76,4
730.17,4
677.01,4
811.71,4
722.61,4
923.42,4
885.17,4
623.83,4
835.14,4
927.61,4
913.29,4
871.58,4
839.3,4
585.09,4
858.02,4
617.55,4
767.36,4
551.16,4
917.38,4
573.53,4
521.44,4
593.36,4
816.72,4
973.75,4
887.81,4
533.72,4
902.51,4
950.53,4
889.33,4
585.16,4
964.98,4
653.09,4
758.46,4
942.46,4
599.82,4
809.01,4
696.16,4
976.24,4
730.35,4
931.8,4
617.76,4
938.9,4
504.34,4
895.35,4
715.73,4
923.68,4
636.06,4
907.12,4
916.65,4
578.0,4
712.48,4
590.1,4
944.01,4
985.19,4
665.03,4
661.96,4
821.04,4
716.65,4
944.21,4
578.64,4
868.72,4
622.48,4
975.75,4
742.65,4
629.29,4
1993.14,4
1776.46,4
1956.76,4
1023.22,4
2002.26,4
1648.35,4
2146.64,4
1816.13,4
2319.74,4
3797.14,2
2320.44,4
1176.62,4
3303.63,2
1938.2,4
1456.3,4
2998.68,2
2240.29,4
3694.75,2
2384.99,2
1429.62,4
1795.71,4
3747.06,2
3514.41,2
1447.05,4
3369.53,2
3279.79,2
3903.68,2
2065.64,4
2993.5,2
1260.3,4
3335.81,2
3973.05,2
3710.78,2
2753.51,2
2954.94,2
3515.43,2
1006.78,4
3695.34,2
2658.62,2
1843.11,4
1994.03,4
1125.88,4
3506.98,2
1130.37,4
2526.11,2
3508.71,2
1723.68,4
3400.11,2
2694.69,2
3619.18,2
1192.66,4
1535.94,4
2003.28,4
2279.07,4
1125.79,4
3310.97,2
2143.76,4
2904.54,2
3059.99,2
1570.05,4
2762.23,2
3226.59,2
2114.83,4
3762.57,2
2565.65,2
3329.83,2
3412.74,2
1137.47,4
3009.55,2
1012.85,4
1436.8,4
1127.27,4
1062.79,4
3238.72,2
2013.61,4
2607.39,2
3324.2,2
3244.6,2
1224.43,4
3980.81,2
1727.64,4
1973.96,4
2761.44,2
3845.35,2
2958.88,2
3806.02,2
1343.14,4
3909.13,2
1842.17,4
1947.41,4
2062.87,4
1080.34,4
1336.68,4
1920.43,4
2254.21,4
2704.01,2
1270.79,4
2942.05,2
3881.2,2
1197.75,4
1174.4,4
2830.64,2
3544.13,2
2266.84,4
3197.33,2
2377.5,2
2651.03,2
3216.64,2
2198.4,4
3843.41,2
2417.39,2
3840.77,2
2914.83,2
2735.25,2
1729.15,4
2313.14,4
3381.89,2
2896.69,2
1296.87,4
1349.77,4
3168.18,2
3970.94,2
1140.34,4
1955.22,4
3816.75,2
2793.86,2
2138.43,4
1078.2,4
2456.1,2
3309.79,2
2227.01,4
3628.36,2
2968.87,2
1570.44,4
2960.6,2
1841.26,4
3117.61,2
1957.24,4
1095.27,4
3771.58,2
3759.67,2
1959.4,4
3813.22,2
2571.86,2
1972.34,4
2743.21,2
1411.18,4
1956.57,4
1116.59,4
2596.27,2
2189.6,4
1095.53,4
2509.93,2
1106.49,4
2470.48,2
2390.77,2
1543.43,4
1477.03,4
3692.68,2
2607.87,2
2172.34,4
3408.99,2
1307.5,4
1510.17,4
3295.63,2
1741.4,4
1518.01,4
3968.39,2
1012.99,4
1686.52,4
1021.02,4
3904.65,2
2228.9,4
2435.2,2
3297.38,2
2114.29,4
3739.8,2
1910.58,4
3060.81,2
2178.35,4
3789.72,2
1633.56,4
1968.32,4
3943.43,2
3402.53,2
1984.52,4
3675.15,2
1303.83,4
1890.83,4
2551.9,2
1113.69,4
1970.06,4
1805.99,4
2459.11,2
2359.04,2
3264.24,2
2145.83,4
1357.73,4
3666.89,2
3181.85,2
3853.04,2
2267.85,4
2188.42,4
3324.64,2
2090.66,4
1634.0,4
3198.6,2
3221.87,2
2940.65,2
2636.48,2
2789.53,2
1009.03,4
2081.7,4
1122.69,4
3065.36,2
1867.32,4
1368.16,4
3817.3,2
2776.38,2
2948.52,2
2073.05,4
3751.95,2
2973.41,2
2173.73,4
1471.33,4
3089.66,2
1127.36,4
3705.05,2
1745.59,4
1544.02,4
1419.98,4
2589.43,2
3652.09,2
1356.59,4
1419.29,4
1505.72,4
1296.47,4
1867.47,4
2476.69,2
2641.29,2
1812.19,4
3911.17,2
3572.71,2
1979.39,4
1291.32,4
2151.58,4
1264.14,4
2022.1,4
2836.88,2
3483.68,2
2326.18,4
3669.72,2
1203.69,4
3472.1,2
1911.76,4
3023.58,2
2051.81,4
2632.43,2
3526.17,2
1504.58,4
1113.82,4
2079.65,4
1858.2,4
2396.93,2
2923.86,2
3720.83,2
2837.54,2
2077.83,4
1352.64,4
2025.67,4
1464.14,4
3524.99,2
3145.52,2
1812.55,4
2543.86,2
3501.43,2
1259.01,4
1969.92,4
1950.92,4
1061.21,4
2813.45,2
1206.99,4
3781.65,2
2356.19,2
3812.99,2
